date,days,europe_us_price,europe_us_ndtr_l1,europe_us_gdtr_l1,europe_us_ndtr_l2,europe_us_gdtr_l2
1997-08-12,365,1056.975,1804.30907114632,2019.53231468384,3528.61709,4420.53136
1997-08-13,365,1046.974,1787.40736457648,2000.64969610738,3461.86571,4337.06145
1997-08-14,365,1038.25,1772.67916056013,1984.19876541534,3404.17644,4264.93685
1997-08-15,365,1035.46,1768.02660894035,1979.01813105887,3385.68384,4241.88468
1997-08-16,365,1031.661,1761.66619272672,1971.92775341474,3360.70399,4210.71235
1997-08-17,365,1026.717,1753.36465465218,1962.66634283144,3328.41503,4170.38886
1997-08-18,365,1023.058,1747.23968312075,1955.83885510879,3304.56048,4140.62158
1997-08-19,365,1037.538,1772.13637600637,1983.74679380508,3398.1405,4258.04219
1997-08-20,365,1040.452,1777.22203582729,1989.46431536365,3417.00248,4281.78277
1997-08-21,365,1043.664,1782.82225289607,1995.75870386504,3437.90667,4308.08662
1997-08-22,365,1031.318,1761.90743566748,1972.38145358667,3356.62421,4206.38414
1997-08-23,365,1030.915,1761.30128845186,1971.72564674371,3353.7091,4202.82805
1997-08-24,365,1030.551,1760.76152767788,1971.14409377825,3351.04853,4199.59059
1997-08-25,365,1030.143,1760.14675143115,1970.4785907847,3348.08922,4195.97879
1997-08-26,365,1026.647,1754.29482077993,1963.95576205565,3325.21058,4167.42714
1997-08-27,365,1026.984,1754.95135896383,1964.7128788175,3327.09683,4169.88501
1997-08-28,365,1017.929,1739.64179307567,1947.60740394278,3268.43413,4096.50663
1997-08-29,365,1009.914,1726.10370374421,1932.48417741498,3216.97114,4032.14524
1997-08-30,365,1011.251,1728.47390478053,1935.15958574209,3225.22288,4042.579
1997-08-31,365,1013.931,1733.15784419943,1940.42723562274,3242.11822,4063.85475
1997-09-01,365,1017.242,1738.93150238107,1946.91659372609,3263.13156,4090.29969
1997-09-02,365,1028.982,1759.16442510226,1969.60659219402,3338.41146,4184.8182
1997-09-03,365,1036.23,1771.71485628039,1983.69226983847,3385.43915,4243.9131
1997-09-04,365,1035.655,1770.81551501403,1982.70839414528,3381.39234,4238.9388
1997-09-05,365,1044.343,1785.83446832301,1999.55998652532,3438.14929,4310.24151
1997-09-06,365,1043.529,1784.52868601971,1998.12148560962,3432.51056,4303.27405
1997-09-07,365,1042.376,1782.64621422772,1996.03775178678,3424.6589,4293.53417
1997-09-08,365,1040.852,1780.13331652026,1993.24871078672,3414.37749,4280.75038
1997-09-09,365,1038.126,1775.58151466919,1988.17902172998,3396.29946,4258.20133
1997-09-10,365,1028.101,1758.6033852823,1969.20272321386,3330.72465,4176.13376
1997-09-11,365,1017.668,1740.92548409428,1949.44235992962,3263.15579,4091.56098
1997-09-12,365,1024.669,1753.05886688035,1963.06234550558,3308.05223,4147.99506
1997-09-13,365,1029.025,1760.64360026661,1971.58398571344,3336.08044,4183.25956
1997-09-14,365,1032.267,1766.30438943453,1977.94829993597,3356.93079,4209.51214
1997-09-15,365,1036.657,1773.94935715729,1986.53785371115,3385.35854,4245.28135
1997-09-16,365,1047.071,1791.93583667986,2006.71665721022,3453.39487,4330.75719
1997-09-17,365,1060.655,1815.35337048508,2032.98019358675,3543.00809,4443.3065
1997-09-18,365,1069.802,1831.1770513129,2050.73743749241,3604.13088,4520.1209
1997-09-19,365,1067.842,1827.92326322453,2047.11960519111,3590.68523,4503.37308
1997-09-20,365,1069.22,1830.37184127601,2049.88489872486,3599.66997,4514.74318
1997-09-21,365,1072.653,1836.3681172017,2056.62678213188,3622.61832,4543.64189
1997-09-22,365,1074.033,1838.82076448873,2059.39680220143,3631.63949,4555.05914
1997-09-23,365,1071.582,1834.73300024576,2054.84587745808,3614.84175,4534.11048
1997-09-24,365,1086.921,1861.17137850903,2084.49701657684,3718.36093,4664.1357
1997-09-25,365,1089.224,1865.21704305219,2089.05249905115,3733.84526,4683.66757
1997-09-26,365,1097.08,1878.8392996154,2104.34565129334,3787.71559,4751.40367
1997-09-27,365,1098.667,1881.65108508659,2107.51875708854,3798.3745,4764.8821
1997-09-28,365,1099.823,1883.72108751848,2109.86091763262,3806.05159,4774.61974
1997-09-29,365,1101.419,1886.54885237907,2113.05205853801,3816.77212,4788.17661
1997-09-30,365,1106.318,1895.08563408662,2122.6448465466,3850.59244,4830.74531
1997-10-01,365,1113.514,1907.58070436055,2136.6760474898,3900.6579,4893.71744
1997-10-02,365,1119.629,1918.21764587807,2148.62455444804,3943.45225,4947.56284
1997-10-03,365,1130.27,1936.62722939423,2169.28480963641,4018.44082,5041.82705
1997-10-04,365,1129.095,1934.71008063842,2167.16333780126,4009.7675,5031.06571
1997-10-05,365,1127.423,1931.94673193742,2164.09480323465,3997.5975,5015.92051
1997-10-06,365,1126.298,1930.11436160289,2162.06810519459,3989.29427,5005.62203
1997-10-07,365,1130.208,1936.94585214618,2169.74931331875,4016.82181,5040.29562
1997-10-08,365,1125.273,1928.63749448321,2160.47567451211,3981.63423,4996.29712
1997-10-09,365,1110.409,1903.35488366168,2132.1928877655,3876.52934,4864.58817
1997-10-10,365,1101.467,1888.20262669959,2115.25542098208,3814.12207,4786.44103
1997-10-11,365,1105.604,1895.42806106234,2123.37868174351,3842.63687,4822.35619
1997-10-12,365,1115.008,1911.7255906986,2141.67433209491,3908.03683,4904.60367
1997-10-13,365,1119.228,1919.09668921849,2149.96148210929,3937.48129,4941.69143
1997-10-14,365,1117.672,1916.52825368354,2147.1104964814,3926.21848,4927.67765
1997-10-15,365,1115.28,1912.53733081309,2142.66743128512,3909.14231,4906.37446
1997-10-16,365,1115.005,1912.15442057303,2142.26299512066,3906.87071,4903.63578
1997-10-17,365,1093.967,1876.28105325327,2102.11287629218,3759.57669,4718.94671
1997-10-18,365,1093.525,1875.61073113708,2101.38613089898,3756.21419,4714.83506
1997-10-19,365,1093.098,1874.96599856145,2100.68802156057,3752.95623,4710.85435
1997-10-20,365,1092.711,1874.38962270949,2100.06642808464,3749.96355,4707.20627
1997-10-21,365,1101.066,1888.89315828007,2116.35304413551,3807.31537,4779.36335
1997-10-22,365,1093.848,1876.67729707543,2102.7014582916,3757.35496,4716.80693
1997-10-23,365,1061.77,1821.86072148672,2041.32373792547,3537.16885,4440.57906
1997-10-24,365,1064.32,1826.34070052614,2046.3677551406,3553.92854,4461.72531
1997-10-25,365,1061.24,1821.17331823159,2040.60621602929,3533.1786,4435.79886
1997-10-26,365,1053.228,1807.58983199365,2025.42075452932,3479.83766,4368.98177
1997-10-27,365,1043.374,1790.84853050737,2006.69719738709,3414.74304,4287.4066
1997-10-28,365,1018.089,1747.65112626146,1958.33186641919,3249.39163,4079.96332
1997-10-29,365,1053.309,1808.28787477177,2026.32202388102,3474.29346,4362.53359
1997-10-30,365,1041.669,1788.48009870389,2004.16178905052,3397.54787,4266.3216
1997-10-31,365,1050.334,1803.52264714549,2021.05421194772,3454.08061,4337.46259
1997-11-01,365,1056.794,1814.77317469856,2033.69519016238,3496.54451,4390.93032
1997-11-02,365,1062.217,1824.23522497565,2044.33033461645,3532.36827,4436.05418
1997-11-03,365,1065.144,1829.37274744491,2050.1129000599,3551.60487,4460.32147
1997-11-04,365,1065.636,1830.30217371165,2051.17752524122,3554.56811,4464.14316
1997-11-05,365,1070.848,1839.40182076578,2061.40663326086,3589.24573,4507.83084
1997-11-06,365,1066.042,1831.28983990695,2052.34744413589,3556.92938,4467.3832
1997-11-07,365,1049.063,1802.31279747238,2019.91039028289,3443.72686,4325.36944
1997-11-08,365,1049.749,1803.57522552894,2021.34791213046,3447.93368,4330.75034
1997-11-09,365,1050.495,1804.94112958119,2022.90141641449,3452.53786,4336.63057
1997-11-10,365,1051.421,1806.61741336871,2024.80282074255,3458.3269,4343.99934
1997-11-11,365,1053.046,1809.50102165155,2028.05769560718,3468.74198,4357.18041
1997-11-12,365,1036.791,1781.75600863643,1996.998832073,3361.74019,4222.93273
1997-11-13,365,1036.884,1781.99768584344,1997.29230943334,3362.04474,4223.41093
1997-11-14,365,1037.979,1783.96496822458,1999.51972319246,3368.86604,4232.07479
1997-11-15,365,1044.466,1795.27118640251,2012.22533340815,3410.96453,4285.1011
1997-11-16,365,1052.862,1809.86799271205,2028.6218279121,3465.82085,4354.16765
1997-11-17,365,1059.577,1821.57126695086,2041.7736163556,3510.00009,4409.81656
1997-11-18,365,1064.832,1830.75326375209,2052.0969579948,3544.75642,4453.61847
1997-11-19,365,1060.004,1822.59576535726,2042.98498696928,3512.51765,4413.2518
1997-11-20,365,1079.032,1855.49002603024,2079.8994274207,3638.66428,4571.9309
1997-11-21,365,1084.506,1865.05511803678,2090.65358604635,3675.53059,4618.39461
1997-11-22,365,1082.305,1861.37603049771,2086.556503271,3660.37452,4599.47007
1997-11-23,365,1076.979,1852.36654194111,2076.4900421006,3624.28807,4554.27063
1997-11-24,365,1070.819,1841.9289768816,2064.82342573778,3582.78854,4502.2708
1997-11-25,365,1062.38,1827.58191387246,2048.77548624068,3526.32251,4431.46727
1997-11-26,365,1063.339,1829.31811031778,2050.74481088826,3532.37858,4439.17729
1997-11-27,365,1066.502,1834.87457908342,2056.99969905471,3553.19243,4465.44618
1997-11-28,365,1064.909,1832.23045255046,2054.06096191351,3542.30983,4451.8802
1997-11-29,365,1069.822,1840.82746055254,2063.72948253008,3574.91153,4492.98605
1997-11-30,365,1075.604,1850.93113920581,2075.08933996696,3613.50857,4541.63778
1997-12-01,365,1081.425,1861.10369731064,2086.52678686517,3652.53314,4590.82996
1997-12-02,365,1087.381,1871.51128191535,2098.22829181443,3692.71926,4641.48609
1997-12-03,365,1088.29,1873.16386602468,2100.10461849395,3698.57355,4648.94868
1997-12-04,365,1099.63,1892.85773566503,2122.22369194978,3775.67558,4746.0363
1997-12-05,365,1097.562,1889.40325223599,2118.37772326957,3761.22345,4727.99119
1997-12-06,365,1098.504,1891.11393956043,2120.3194989656,3767.3661,4735.81882
1997-12-07,365,1100.28,1894.26798312602,2123.87997813099,3779.26337,4750.88234
1997-12-08,365,1101.276,1896.07235132976,2125.92689223991,3785.78963,4759.19308
1997-12-09,365,1095.925,1887.0118927832,2115.80153168119,3748.94627,4713.02641
1997-12-10,365,1091.239,1879.08744256427,2106.94860182656,3716.7889,4672.74342
1997-12-11,365,1074.323,1850.15258829115,2074.54380995653,3601.65046,4528.16331
1997-12-12,365,1077.584,1855.8859722996,2080.99886016213,3623.31685,4555.51817
1997-12-13,365,1077.698,1856.16756179126,2081.338157911,3623.75671,4556.17431
1997-12-14,365,1077.802,1856.43194951446,2081.65817814597,3624.12931,4556.74594
1997-12-15,365,1077.915,1856.71185019294,2081.9956055371,3624.52068,4557.34118
1997-12-16,365,1089.293,1876.4845552406,2104.20640754852,3701.05711,4653.74599
1997-12-17,365,1102.024,1898.59276827682,2129.03779682392,3787.55239,4762.68394
1997-12-18,365,1099.062,1893.6086785053,2123.47779719934,3766.96876,4736.93085
1997-12-19,365,1077.264,1856.25753532354,2081.63263459604,3617.6865,4549.38863
1997-12-20,365,1077.069,1856.0073577569,2081.37586216233,3616.06164,4547.44926
1997-12-21,365,1076.878,1855.76403194656,2081.12676697321,3614.46408,4545.54411
1997-12-22,365,1076.698,1855.53959671785,2080.8988399123,3612.93181,4543.72093
1997-12-23,365,1084.295,1868.79987628237,2095.80542904757,3663.92227,4608.00436
1997-12-24,365,1083.997,1868.37303277391,2095.35077681629,3661.62872,4605.22553
1997-12-25,365,1083.997,1868.45896923851,2095.47094561304,3661.34609,4604.97463
1997-12-26,365,1083.852,1868.29528303222,2095.31126297696,3660.07411,4603.47987
1997-12-27,365,1088.892,1877.13032523003,2105.25122854482,3694.06038,4646.36418
1997-12-28,365,1096.956,1891.20299630842,2121.07077507962,3748.81233,4715.3927
1997-12-29,365,1102.195,1900.38625569854,2131.40233413894,3784.53458,4760.46821
1997-12-30,365,1104.785,1904.96001212085,2136.55743169767,3802.00854,4782.56148
1997-12-31,365,1102.285,1900.76141348194,2131.87654747626,3784.52665,4760.69699
1998-01-01,365,1102.285,1900.84883771052,2131.99880270096,3784.15572,4760.33849
1998-01-02,365,1110.705,1915.54293574275,2148.51716755455,3841.91911,4833.16991
1998-01-03,365,1116.325,1925.39211829284,2159.59749766391,3880.67411,4882.07372
1998-01-04,365,1121.028,1933.64823533499,2168.88893525395,3913.19421,4923.12589
1998-01-05,365,1122.944,1937.05313199249,2172.73285126719,3926.2673,4939.68551
1998-01-06,365,1115.435,1924.27207327069,2158.43307505516,3873.76144,4873.79249
1998-01-07,365,1110.347,1915.64551103808,2148.79025328898,3838.35146,4829.39248
1998-01-08,365,1105.226,1906.96131202448,2139.08256319497,3802.86552,4784.89452
1998-01-09,365,1086.913,1875.56354891382,2103.90259933136,3676.95355,4626.64509
1998-01-10,365,1075.622,1856.25994791379,2082.28588235747,3600.60359,4530.738
1998-01-11,365,1066.321,1840.38162191687,2064.51007667049,3538.35632,4452.56692
1998-01-12,365,1062.663,1834.19583702728,2057.60079286963,3513.93311,4421.96209
1998-01-13,365,1077.824,1860.53956937516,2087.19416021646,3614.24397,4548.37021
1998-01-14,365,1083.429,1870.36894455932,2098.25361929415,3651.79347,4595.76693
1998-01-15,365,1083.679,1870.88644516729,2098.85785287928,3653.14443,4597.57082
1998-01-16,365,1101.396,1901.65396732774,2133.41741840531,3772.63536,4748.14128
1998-01-17,365,1103.003,1904.52379972027,2136.6611791586,3783.33632,4761.71683
1998-01-18,365,1104.512,1907.2236651299,2139.7142782097,3793.37516,4774.45937
1998-01-19,365,1106.106,1910.07142232167,2142.93340695926,3804.01369,4787.95748
1998-01-20,365,1107.783,1913.06364541743,2146.31474366545,3815.24266,4802.19962
1998-01-21,365,1110.821,1918.42594087803,2152.35727533037,3835.95192,4828.38438
1998-01-22,365,1118.677,1932.16718639222,2167.81119055968,3890.21406,4896.85149
1998-01-23,365,1124.299,1942.03517910427,2178.91613916839,3929.2464,4946.13514
1998-01-24,365,1124.866,1943.10433455614,2180.14018365022,3932.86173,4950.79725
1998-01-25,365,1125.358,1944.04382936618,2181.21879937753,3935.95313,4954.80011
1998-01-26,365,1125.921,1945.1062456493,2182.43533541963,3939.531,4959.41547
1998-01-27,365,1136.11,1962.88922318454,2202.42773109874,4010.85074,5049.37903
1998-01-28,365,1142.79,1974.60022575411,2215.60382744066,4057.97637,5108.87177
1998-01-29,365,1141.951,1973.24538744913,2214.10966143757,4051.66008,5101.03978
1998-01-30,365,1146.622,1981.4626135365,2223.36134886149,4084.67505,5142.75043
1998-01-31,365,1153.426,1993.39238978966,2236.78393404565,4133.12439,5203.9183
1998-02-01,365,1162.024,2008.433764104,2253.7008674071,4194.75378,5281.69599
1998-02-02,365,1168.772,2020.26998814936,2267.01915820262,4243.41328,5343.13587
1998-02-03,365,1172.69,2027.17708927099,2274.79961682649,4271.66568,5378.85035
1998-02-04,365,1176.767,2034.36251484547,2282.89299237725,4301.18661,5416.16593
1998-02-05,365,1192.751,2062.18897690733,2314.16391531641,4418.08051,5563.57531
1998-02-06,365,1193.267,2063.17618471048,2315.29777749509,4421.52439,5568.03722
1998-02-07,365,1190.241,2058.07058885216,2309.59946592846,4398.85432,5539.6388
1998-02-08,365,1183.986,2047.42507459729,2297.68989887307,4352.56482,5481.52217
1998-02-09,365,1181.009,2042.40209387099,2292.08384253316,4330.42552,5453.78791
1998-02-10,365,1182.329,2044.78332848671,2294.78195848873,4339.74787,5465.65126
1998-02-11,365,1185.282,2050.00950560557,2300.67472649057,4361.14968,5492.73716
1998-02-12,365,1180.912,2042.59811682856,2292.3909525732,4328.8256,5452.18755
1998-02-13,365,1175.97,2034.20461885578,2283.00582153911,4292.47313,5406.56701
1998-02-14,365,1177.505,2036.95990146338,2286.12386319218,4303.33153,5420.36568
1998-02-15,365,1181.884,2044.67841297884,2294.81771810819,4335.17251,5460.61973
1998-02-16,365,1187.219,2054.06699184094,2305.3888247543,4374.20692,5509.94938
1998-02-17,365,1200.116,2076.57362807251,2330.69263128341,4469.21395,5629.83209
1998-02-18,365,1207.733,2089.93698153436,2345.73028725656,4525.93517,5701.47159
1998-02-19,365,1198.845,2074.74590599519,2328.71968745985,4459.33094,5617.76129
1998-02-20,365,1204.143,2084.07433898244,2339.22418371207,4498.63003,5667.43413
1998-02-21,365,1209.26,2093.08779222901,2349.37487850271,4536.73454,5715.6022
1998-02-22,365,1214.313,2101.99045128948,2359.40127215386,4574.51255,5763.36052
1998-02-23,365,1218.33,2109.08312081094,2367.39331752915,4604.55095,5801.35595
1998-02-24,365,1209.877,2094.63855698796,2351.2194631182,4540.64949,5721.04049
1998-02-25,365,1224.459,2120.08207149502,2379.82488319886,4650.11569,5859.1837
1998-02-26,365,1231.109,2131.7746418751,2392.98779250589,4700.55363,5922.92214
1998-02-27,365,1234.653,2138.04336357542,2400.05451721442,4727.34034,5956.82252
1998-02-28,365,1239.835,2147.17725332712,2410.3421667561,4766.86822,6006.80173
1998-03-01,365,1246.982,2159.73914430893,2424.48278700319,4821.77417,6076.1844
1998-03-02,365,1251.908,2168.42767794301,2434.27029478256,4859.65624,6124.09171
1998-03-03,365,1250.847,2166.69527730634,2432.35429896325,4851.00388,6113.33298
1998-03-04,365,1232.386,2134.93913999843,2396.74901439912,4707.93538,5933.25873
1998-03-05,365,1218.624,2111.30584020546,2370.2600087603,4602.85572,5801.04052
1998-03-06,365,1239.087,2146.9627660122,2410.33906749905,4757.50664,5996.18789
1998-03-07,365,1242.909,2153.72245786974,2417.95872937483,4786.61671,6033.03004
1998-03-08,365,1246.225,2159.59736442208,2424.58398213478,4811.87741,6065.01605
1998-03-09,365,1249.992,2166.26203239176,2432.09712815009,4840.70757,6101.50798
1998-03-10,365,1254.299,2173.87261266153,2440.67387976544,4873.85395,6143.4493
1998-03-11,365,1257.434,2179.43265206074,2446.94570243446,4897.90203,6173.90965
1998-03-12,365,1262.126,2187.71860480228,2456.28215014975,4934.25687,6219.90447
1998-03-13,365,1279.665,2218.32868936517,2490.69856916283,5071.4529,6393.09407
1998-03-14,365,1279.704,2218.4982783756,2490.91722546136,5071.3217,6393.07369
1998-03-15,365,1279.74,2218.662680317,2491.13006812086,5071.16672,6393.02336
1998-03-16,365,1279.778,2218.83055638835,2491.34681354849,5070.99841,6392.9562
1998-03-17,365,1294.689,2244.89192721569,2520.65662926019,5189.2096,6542.22809
1998-03-18,365,1286.806,2231.41772327397,2505.56877747679,5126.00039,6462.75347
1998-03-19,365,1296.169,2247.85684783182,2524.07105846921,5200.61735,6557.05319
1998-03-20,365,1301.409,2257.10943702367,2534.49625695501,5242.51387,6610.06249
1998-03-21,365,1304.698,2262.9458305937,2541.08050364075,5268.70161,6643.24107
1998-03-22,365,1307.15,2267.31860216451,2546.02001714922,5288.13451,6667.89693
1998-03-23,365,1310.467,2273.20501677233,2552.66075269002,5314.65018,6701.4921
1998-03-24,365,1320.917,2291.54141034236,2573.2965446795,5399.44232,6808.64792
1998-03-25,365,1333.716,2313.95903003578,2598.5178934154,5504.07276,6940.83666
1998-03-26,365,1324.796,2298.68832293453,2581.41272914161,5430.42369,6848.19471
1998-03-27,365,1330.45,2308.67248186697,2592.66218145428,5476.62014,6906.65001
1998-03-28,365,1327.273,2303.29796261579,2586.66107449959,5450.13631,6873.43477
1998-03-29,365,1319.364,2289.77114812275,2571.51257450962,5385.14088,6791.69146
1998-03-30,365,1316.191,2284.40198482191,2565.51705161938,5358.89548,6758.77209
1998-03-31,365,1320.929,2292.78332333985,2574.96435685588,5397.19439,6807.25778
1998-04-01,365,1334.792,2317.06068822514,2602.27779187861,5510.48414,6950.4001
1998-04-02,365,1342.702,2330.99252836885,2617.96715611295,5575.76203,7032.96296
1998-04-03,365,1350.561,2344.83744288595,2633.55923473604,5640.99356,7115.47176
1998-04-04,365,1357.67,2357.37511146167,2647.68204944753,5700.30286,7190.50732
1998-04-05,365,1364.427,2369.29920204382,2661.11530985042,5756.94421,7262.17741
1998-04-06,365,1368.566,2376.63682185305,2669.39042070288,5791.56836,7306.03871
1998-04-07,365,1364.332,2369.44172179167,2661.34662651272,5755.47063,7260.70739
1998-04-08,365,1356.285,2355.66969162593,2645.92154315182,5687.50302,7175.20199
1998-04-09,365,1367.148,2374.75410880203,2667.40434386196,5778.62977,7290.41951
1998-04-10,365,1368.409,2377.05699857046,2670.02096083586,5788.80741,7303.42346
1998-04-11,365,1367.284,2375.21794536094,2667.98679486922,5778.81853,7290.99355
1998-04-12,365,1365.824,2372.79995091183,2665.30278424694,5766.02282,7275.02459
1998-04-13,365,1364.646,2370.8689056362,2663.16526244664,5755.59278,7262.03725
1998-04-14,365,1385.117,2406.6615718122,2703.42426040349,5928.34026,7480.29113
1998-04-15,365,1389.892,2415.12096566659,2712.96259871961,5968.93547,7531.71184
1998-04-16,365,1368.312,2377.87240582213,2671.17030579539,5783.73848,7298.30391
1998-04-17,365,1361.409,2366.07004650187,2657.95459433122,5725.30146,7224.79595
1998-04-18,365,1365.586,2373.48043807492,2666.31297999237,5760.15158,7268.95744
1998-04-19,365,1371.437,2383.82964603763,2677.97763146674,5809.36543,7331.27273
1998-04-20,365,1375.849,2391.65423914624,2686.80234390261,5846.47493,7378.29356
1998-04-21,365,1379.14,2397.51200022389,2693.41506459048,5874.07837,7413.30539
1998-04-22,365,1371.127,2383.78684668665,2678.03993396084,5805.79555,7327.37214
1998-04-23,365,1349.345,2346.16493850147,2635.82338043056,5621.49397,7095.03921
1998-04-24,365,1337.306,2325.45183794342,2612.59866221481,5521.23041,6968.73949
1998-04-25,365,1325.569,2305.2594145705,2589.95802903727,5424.3592,6846.71227
1998-04-26,365,1313.921,2285.21799522114,2567.48626823185,5329.07314,6726.67737
1998-04-27,365,1304.205,2268.52673889855,2548.77686368826,5250.27034,6627.43588
1998-04-28,365,1321.635,2299.06020763717,2583.13246568991,5390.68646,6804.9441
1998-04-29,365,1322.058,2299.90176736711,2584.1071043817,5393.68401,6808.88137
1998-04-30,365,1344.855,2339.7830582766,2628.97009257461,5579.75378,7044.05389
1998-05-01,365,1362.252,2370.27254549502,2663.27925298587,5724.17017,7226.64458
1998-05-02,365,1374.023,2390.97336596871,2686.58701643572,5823.12649,7351.83512
1998-05-03,365,1384.003,2408.55725655678,2706.39151205999,5907.73053,7458.90468
1998-05-04,365,1387.834,2415.37078134469,2714.08098486962,5940.13295,7499.99906
